State_Tribe_Territory,date,order_code,Face_Masks_Required_in_Public,Specific_counties,Source_of_Action,URL,Citation
AL,4/27/2020,1,NA,NA,NA,NA,NA
AL,4/28/2020,1,NA,NA,NA,NA,NA
AL,4/29/2020,1,NA,NA,NA,NA,NA
AL,4/30/2020,1,NA,NA,NA,NA,NA
AL,5/1/2020,1,NA,NA,NA,NA,NA
AL,5/2/2020,1,NA,NA,NA,NA,NA
AL,5/3/2020,1,NA,NA,NA,NA,NA
AL,5/4/2020,1,NA,NA,NA,NA,NA
AL,5/5/2020,1,NA,NA,NA,NA,NA
AL,5/6/2020,1,NA,NA,NA,NA,NA
AL,5/7/2020,1,NA,NA,NA,NA,NA
AL,5/8/2020,1,NA,NA,NA,NA,NA
AL,5/9/2020,1,NA,NA,NA,NA,NA
AL,5/10/2020,1,NA,NA,NA,NA,NA
AL,5/11/2020,1,NA,NA,NA,NA,NA
AL,5/12/2020,1,NA,NA,NA,NA,NA
AL,5/13/2020,1,NA,NA,NA,NA,NA
AL,5/14/2020,1,NA,NA,NA,NA,NA
AL,5/15/2020,1,NA,NA,NA,NA,NA
AL,5/16/2020,1,NA,NA,NA,NA,NA
AL,5/17/2020,1,NA,NA,NA,NA,NA
AL,5/18/2020,1,NA,NA,NA,NA,NA
AL,5/19/2020,1,NA,NA,NA,NA,NA
AL,5/20/2020,1,NA,NA,NA,NA,NA
AL,5/21/2020,1,NA,NA,NA,NA,NA
AL,5/22/2020,1,NA,NA,NA,NA,NA
AL,5/23/2020,1,NA,NA,NA,NA,NA
AL,5/24/2020,1,NA,NA,NA,NA,NA
AL,5/25/2020,1,NA,NA,NA,NA,NA
AL,5/26/2020,1,NA,NA,NA,NA,NA
AL,5/27/2020,1,NA,NA,NA,NA,NA
AL,5/28/2020,1,NA,NA,NA,NA,NA
AL,5/29/2020,1,NA,NA,NA,NA,NA
AL,5/30/2020,1,NA,NA,NA,NA,NA
AL,5/31/2020,1,NA,NA,NA,NA,NA
AL,6/1/2020,1,NA,NA,NA,NA,NA
AL,6/2/2020,1,NA,NA,NA,NA,NA
AL,6/3/2020,1,NA,NA,NA,NA,NA
AL,6/4/2020,1,NA,NA,NA,NA,NA
AL,6/5/2020,1,NA,NA,NA,NA,NA
AL,6/6/2020,1,NA,NA,NA,NA,NA
AL,6/7/2020,1,NA,NA,NA,NA,NA
AL,6/8/2020,1,NA,NA,NA,NA,NA
AL,6/9/2020,1,NA,NA,NA,NA,NA
AL,6/10/2020,1,NA,NA,NA,NA,NA
AL,6/11/2020,1,NA,NA,NA,NA,NA
AL,6/12/2020,1,NA,NA,NA,NA,NA
AL,6/13/2020,1,NA,NA,NA,NA,NA
AL,6/14/2020,1,NA,NA,NA,NA,NA
AL,6/15/2020,1,NA,NA,NA,NA,NA
AL,6/16/2020,1,NA,NA,NA,NA,NA
AL,6/17/2020,1,NA,NA,NA,NA,NA
AL,6/18/2020,1,NA,NA,NA,NA,NA
AL,6/19/2020,1,NA,NA,NA,NA,NA
AL,6/20/2020,1,NA,NA,NA,NA,NA
AL,6/21/2020,1,NA,NA,NA,NA,NA
AL,6/22/2020,1,NA,NA,NA,NA,NA
AL,6/23/2020,1,NA,NA,NA,NA,NA
AL,6/24/2020,1,NA,NA,NA,NA,NA
AL,6/25/2020,1,NA,NA,NA,NA,NA
AL,6/26/2020,1,NA,NA,NA,NA,NA
AL,6/27/2020,1,NA,NA,NA,NA,NA
AL,6/28/2020,1,NA,NA,NA,NA,NA
AL,6/29/2020,1,NA,NA,NA,NA,NA
AL,6/30/2020,1,NA,NA,NA,NA,NA
AL,7/1/2020,1,NA,NA,NA,NA,NA
AL,7/2/2020,1,NA,NA,NA,NA,NA
AL,7/3/2020,1,NA,NA,NA,NA,NA
AL,7/4/2020,1,NA,NA,NA,NA,NA
AL,7/5/2020,1,NA,NA,NA,NA,NA
AL,7/6/2020,1,NA,NA,NA,NA,NA
AL,7/7/2020,1,NA,NA,NA,NA,NA
AL,7/8/2020,1,NA,NA,NA,NA,NA
AL,7/9/2020,1,NA,NA,NA,NA,NA
AL,7/10/2020,1,NA,NA,NA,NA,NA
AL,7/11/2020,1,NA,NA,NA,NA,NA
AL,7/12/2020,1,NA,NA,NA,NA,NA
AL,7/13/2020,1,NA,NA,NA,NA,NA
AL,7/14/2020,1,NA,NA,NA,NA,NA
AL,7/15/2020,1,NA,NA,NA,NA,NA
AL,7/16/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/17/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/18/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/19/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/20/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/21/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/22/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/23/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/24/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/25/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/26/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/27/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/28/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/29/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/30/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-15-14th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 15, 2020)"
AL,7/31/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/1/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/2/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/3/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/4/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/5/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/6/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/7/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/8/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/9/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/10/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/11/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/12/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/13/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/14/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/15/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/16/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/17/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/18/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/19/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/20/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/21/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/22/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/23/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/24/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/25/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/26/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/07/2020-07-29-15th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (July 29, 2020)"
AL,8/27/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,8/28/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,8/29/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,8/30/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,8/31/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/1/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/2/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/3/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/4/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/5/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/6/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/7/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/8/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/9/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/10/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/11/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/12/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/13/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/14/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/15/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/16/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/17/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/18/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/19/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/20/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/21/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/22/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/23/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/24/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/25/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/26/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/27/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/28/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/29/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/08/2020-08-27-17th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Aug. 27, 2020)"
AL,9/30/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/1/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/2/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/3/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/4/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/5/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/6/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/7/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/8/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/9/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/10/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/11/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/12/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/13/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/14/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/15/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/16/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/17/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/18/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/19/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/20/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/21/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/22/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/23/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/24/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/25/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/26/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/27/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/28/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/29/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/30/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,10/31/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/1/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/2/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/3/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/4/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/5/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/6/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/7/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/09/2020-09-30-18th-Supplemental-SOE-COVID-19-1.pdf,"Ala. Exec. Proc. (Sept. 30, 2020)"
AL,11/8/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/11/2020-11-05-19th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Nov. 5, 2020)"
AL,11/9/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/11/2020-11-05-19th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Nov. 5, 2020)"
AL,11/10/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/11/2020-11-05-19th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Nov. 5, 2020)"
AL,11/11/2020,3,Yes,NA,Official,https://governor.alabama.gov/assets/2020/11/2020-11-05-19th-Supplemental-SOE-COVID-19.pdf,"Ala. Exec. Proc. (Nov. 5, 2020)"
